split,group,json_path,image_path,page_id,instance_id,class_id,class_name,visual_instruction,visual_answer,x,y,w,h,width,height
train,press,/workspace/data/train/json/MI3_240725_TY2_0115_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0115_2.jpg,MI3_240725_TY2_0115_2,MI3_240725_TY2_0115_2_V01_1,V01,표,영양소 변화 표에 대해 알려주세요,"영양소 변화 표는 각 영양소의 섭취량 변화를 비교하여 보여주는 데이터입니다. 이 표에는 에너지, 단백질, 지방 등 다양한 영양소의 섭취량과 그 변화율이 포함되어 있습니다. 최근 데이터에 따르면 일부 영양소는 섭취량이 증가한 반면, 비타민 B6와 같은 일부는 감소하는 추세를 보이고 있습니다.",272.5054904378198,1572.637504880109,1955.8569569177323,1093.59788765775,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0117_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0117_1.jpg,MI3_240725_TY2_0117_1,MI3_240725_TY2_0117_1_V01_1,V01,표,2023년 상반기 코로나19 고위험군 접종계획 표에 대해 알려주세요,"이 표는 12세 이상 면역저하자와 65세 이상 중 2가백신 접종자의 접종 일정과 권고사항을 담고 있습니다. 표에는 접종 대상자의 세부 사항과 일정, 그리고 권장 기간이 포함되어 있습니다. 이 데이터를 바탕으로, 고위험군의 코로나19 예방접종이 중요한 시점에서 시행되고 있으며, 특히 백신 종류와 접종 간격에 대한 정보가 제공되고 있음을 알 수 있습니다.",240.42275075251064,458.91492072873024,2002.4770246078854,749.6300746475187,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0119_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0119_1.jpg,MI3_240725_TY2_0119_1,MI3_240725_TY2_0119_1_V01_1,V01,표,조사방법 조사에 대해 알려주세요,"조사방법 조사란 응답자의 건강행태 및 만성질환 이환을 조사하는 방법입니다. 이 조사에서는 전국 258개 지역에서 만 19세 이상의 성인을 대상으로 하며, 조사 결과는 지역보건의료계획 수립에 활용됩니다. 본문에 언급된 내용을 바탕으로 보면, 최신 통계를 활용하여 지역 맞춤형 건강정책을 수립할 수 있는 가능성이 높아 보입니다.",250.85413399694494,1223.4169896942467,1996.130120187981,410.74856024714086,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0119_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0119_3.jpg,MI3_240725_TY2_0119_3,MI3_240725_TY2_0119_3_V01_1,V01,표,붙임 3의 내용에 포함된 조사 문항과 관련된 시각적 요소에 대해 알려주세요,"영역 조사문항은 가구와 개인을 대상으로 하는 다양한 건강 관련 질문들을 포함하는 그래픽 표현입니다. 이 타입의 범례는 조사 문항의 주제를 시각적으로 나타내며, 각 항목이 어떤 영역에 속하는지를 구분할 수 있도록 돕습니다. 본문과 함께 제시된 이 시각적 요소는 특정 건강 행동이나 상태의 유병률을 보여주며, 전체적인 건강 추세를 파악하는 데 유용합니다.",246.0155133072898,634.0373764693444,2004.5192640201503,2253.50899821725,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_1.jpg,MI3_240725_TY2_0120_1,MI3_240725_TY2_0120_1_V01_1,V01,표,주간 확진자 및 위중증 사망자 통계 표에 대해 알려주세요,"이 표는 주간 확진자 및 재원중 위중증 환자의 통계를 나타냅니다. 이 표의 범례에는 각 날짜별 일평균 확진자 수와 위중증 사망자의 수가 포함되어 있습니다. 분석 결과, 일평균 재원중 환자는 147명으로 안정적인 수준을 유지하고 있으며, 위중증 사망자는 지난 주 대비 변동성이 없는 것으로 보입니다.",238.8538694953118,1554.7484046540228,2011.7419282958776,322.3403863101511,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_1.jpg,MI3_240725_TY2_0120_1,MI3_240725_TY2_0120_1_V01_2,V01,표,성별 및 연령대별 신규 사망자 비율에 대해 알려주세요,"이 데이터는 성별 및 연령대별 신규 사망자 비율과 누적 치명률을 보여줍니다. 이 표의 범례에는 각 성별 및 연령대에 따른 사망자 수와 비율이 나열되어 있습니다. 최근 1주간 80세 이상의 고연령층에서의 사망자가 전체의 대부분을 차지하고 있으며, 이는 고위험군에서 더 많은 영향을 받는 것으로 해석될 수 있습니다.",249.06729886333898,2197.086570075564,1969.6802896502454,994.7553954048279,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_2.jpg,MI3_240725_TY2_0120_2,MI3_240725_TY2_0120_2_V01_1,V01,표,5월 2주차 종합평가 결과 표에 대해 알려주세요,"5월 2주차 종합평가 결과 표는 코로나19 위험도를 지역별로 평가한 내용을 담고 있습니다. 이 표의 범례에는 전국, 수도권, 비수도권의 위험도가 각각 '낮음', '중간'으로 구분되어 있습니다. 최근 주간 위험도의 전반적인 경향은 낮음에서 중간으로 변화하고 있으며, 특히 수도권은 여전히 낮은 수준을 유지하고 있습니다.",240.06678029783197,1033.778671884668,2025.1618443259126,452.431924627981,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_2.jpg,MI3_240725_TY2_0120_2,MI3_240725_TY2_0120_2_V02-8_1,V02-8,차트(혼합형),일평균 재원중 위중증 환자 및 일평균 사망자 발생 현황 차트(혼합형)에 대해 알려주세요,"일평균 재원중 위중증 환자 및 일평균 사망자 발생 현황 차트(혼합형)는 COVID-19 관련 통계를 시각적으로 나타낸 것입니다. 이 차트는 각 월별 주차에 따른 위중증 환자와 사망자의 평균 수치를 포함하고 있습니다. 데이터에 따르면 최근 몇 주 동안 위중증 환자 수는 안정세를 보이고 있으나, 사망자는 증가하는 추세를 보이고 있어 주의가 필요합니다.",277.26426830103566,2133.1834918056575,1881.511507366505,516.1233938636146,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_3.jpg,MI3_240725_TY2_0120_3,MI3_240725_TY2_0120_3_V02-8_1,V02-8,차트(혼합형),최근 8주간 확진환자 수 및 중증화율에 대해 알려주세요,"최근 8주간 확진환자 수 및 중증화율을 나타내는 혼합형 차트입니다. 이 차트의 범례는 중증화율과 치명률, 주간 하진 환자수 등을 포함하고 있습니다. 데이터를 기반으로 볼 때, 확진환자 수가 증가하는 추세와 함께 중증화율이 일정하게 유지되고 있음을 알 수 있습니다.",277.91110538053954,385.3808109703526,1906.28970143178,633.9289824448416,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_3.jpg,MI3_240725_TY2_0120_3,MI3_240725_TY2_0120_3_V02-8_2,V02-8,차트(혼합형),신규 확진자수 및 발생률에 대해 알려주세요,"신규 확진자수 및 발생률을 보여주는 혼합형 차트입니다. 이 차트의 범례는 신규 확진자수와 10만 명당 발생률 등으로 구성되어 있습니다. 데이터 분석 결과, 최근 몇 주 동안 신규 확진자가 급격히 증가하며 발생률 또한 상승하고 있는 경향이 나타납니다.",258.0805071445469,2400.7388997767034,1946.2567282404896,797.3905058776458,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_4.jpg,MI3_240725_TY2_0120_4,MI3_240725_TY2_0120_4_V01_1,V01,표,3월 4주부터 5월 2주까지의 확진자 수에 대한 표에 대해 알려주세요,"이 표는 특정 기간 동안의 주간 확진자 수와 일평균 확진자 수를 나타냅니다. 표에는 전체 확진자 수와 성별, 연령대별 비중도 포함되어 있습니다. 전체적으로 확진자 수가 증가하는 추세를 보이며, 특히 고령층에서 발생률이 높은 경향이 관찰됩니다.",249.6427554398329,369.49754015917836,1989.617242700273,730.2683861493651,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_4.jpg,MI3_240725_TY2_0120_4,MI3_240725_TY2_0120_4_V01_2,V01,표,4월 4주부터 5월 2주까지의 누적 발생과 관련된 데이터에 대해 알려주세요,"이 데이터는 각 주차별로 누적 발생한 확진자 수와 그 비중을 보여줍니다. 또한 남성과 여성, 그리고 연령대별로 세분화된 정보를 제공하고 있습니다. 전반적으로 모든 그룹에서 확진자 수가 증가하는 경향을 보이고 있으며, 특히 여성과 젊은 층에서 상대적으로 높은 비율을 차지하고 있습니다.",241.55860198834367,1889.6067331884296,2000.353701816624,1163.9570693658254,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_5.jpg,MI3_240725_TY2_0120_5,MI3_240725_TY2_0120_5_V02-8_1,V02-8,차트(혼합형),주차별 확진자 수 및 2회 감염 추정 비율 혼합형에 대해 알려주세요,"주차별 확진자 수 및 2회 감염 추정 비율 혼합형은 시간에 따른 감염 추세를 시각적으로 나타냅니다. 이 혼합형 차트는 다양한 데이터 포인트를 포함하여 주간 확진자 수와 재감염 비율의 변화를 보여줍니다. 최근 데이터에 따르면, 주간 확진자 수가 증가하면서 2회 감염 추정 비율도 함께 상승하는 경향을 보이고 있습니다.",249.99869024957502,1010.6549290350752,1990.3593724058583,654.8054761172248,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_5.jpg,MI3_240725_TY2_0120_5,MI3_240725_TY2_0120_5_V01_1,V01,표,전체 중증 위험 감소 표에 대해 알려주세요,"전체 중증 위험 감소 표는 예방접종 후 중증화 위험의 변화를 시각적으로 보여줍니다. 이 표는 연령대별로 구분된 중증화 위험 감소 비율을 설명합니다. 분석 결과, 예방접종이 진행될수록 모든 연령대에서 중증화 위험이 현저히 낮아지는 경향을 나타냅니다.",239.45800303354994,2522.9428327964724,2012.6025785240495,687.3234638777645,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_6.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_6.jpg,MI3_240725_TY2_0120_6,MI3_240725_TY2_0120_6_V02-8_1,V02-8,차트(혼합형),병상가동률 중환자에 대해 알려주세요,중환자에 대한 병상가동률 혼합형 차트는 시간의 흐름에 따른 변화를 시각화합니다. 이 차트에는 각 데이터 항목이 무엇을 의미하는지를 설명하는 범례가 포함되어 있습니다. 최근 몇 주간 중환자 병상가동률은 일정한 수준에서 유지되고 있음을 알 수 있습니다.,254.65149274982042,1013.8122184788816,986.3813208655887,478.3277313509302,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_6.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_6.jpg,MI3_240725_TY2_0120_6,MI3_240725_TY2_0120_6_V01_1,V01,표,변이 바이러스에 대해 알려주세요,변이 바이러스와 관련된 세부계통 점유율 원형 차트는 각 변이의 비율을 시각적으로 보여줍니다. 이 원형 차트의 범례는 각 섹션이 어떤 변이를 나타내는지를 설명합니다. 현재 세부계통 점유율을 보면 특정 변이가 우세해지고 있는 경향을 보이고 있습니다.,241.28743573123833,2055.115020483035,1985.8123924562765,1124.0784242899308,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0120_6.json,/workspace/data/train/jpg/MI2_240725_TY2_0120_6.jpg,MI3_240725_TY2_0120_6,MI3_240725_TY2_0120_6_V02-8_2,V02-8,차트(혼합형),병상가동률 준-중환자에 대해 알려주세요,"준-중환자에 대한 병상가동률 혼합형 차트는 시간에 따른 추세를 시각적으로 나타냅니다. 이 차트의 범례는 각 데이터 포인트의 의미를 설명하며, 서로 다른 카테고리 간의 비교를 가능하게 합니다. 최근 데이터를 보면 준-중환자 병상가동률이 증가하는 추세를 보이고 있습니다.",1263.9566451647577,1002.2183232465519,981.2739129584795,504.2871269587757,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0121_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0121_1.jpg,MI3_240725_TY2_0121_1,MI3_240725_TY2_0121_1_V02-1_1,V02-1,차트(세로 막대형),"연령별 고혈압 유병률 및 유병자 중 인지율, 치료율 비교 차트(세로 막대형)에 대해 알려주세요","연령별 고혈압 유병률 및 유병자 중 인지율, 치료율 비교 차트(세로 막대형)는 각 연령대의 고혈압 환자와 이들 중 질환을 인지하고 치료받는 비율을 시각적으로 표현합니다. 이 차트는 고혈압 환자 분율과 인지율, 치료율 등의 정보를 포함하여 각 연령대에서의 건강 상태를 비교할 수 있는 범례를 제공합니다. 데이터를 통해 19세 이상부터 70세 이상까지 다양한 연령층에서의 고혈압에 대한 인식과 치료 현황이 달라짐을 보여줍니다.",300.038157002488,1969.4293460838687,1893.4935069226553,1226.4735570286884,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0121_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0121_2.jpg,MI3_240725_TY2_0121_2,MI3_240725_TY2_0121_2_V01_1,V01,표,책임자 과장 만성질환예방과 차트(세로 막대형)에 대해 알려주세요,"이 차트는 만성질환 예방 관련 책임자를 나타냅니다. 이 세로 막대형 차트는 각 부서와 담당자의 역할을 시각적으로 구분하여 보여줍니다. 본문에서 언급된 내용을 기반으로, 건강 관리에 대한 책임의 중요성을 강조하는 경향이 나타납니다.",249.9639641234908,2657.577258075947,1974.3581744745977,235.59922534470402,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0122_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0122_1.jpg,MI3_240725_TY2_0122_1,MI3_240725_TY2_0122_1_V02-1_1,V02-1,차트(세로 막대형),최근 7년 동안의 레지오넬라증 환자 발생 추세 세로 막대형 차트에 대해 알려주세요,"최근 7년 동안의 레지오넬라증 환자 발생을 나타내는 세로 막대형 차트입니다. 이 차트는 연도별로 환자의 수를 시각적으로 비교할 수 있도록 설계되었습니다. 데이터에 따르면, 50대 이상의 환자가 다수인 것으로 보이며, 특정 연도에는 감염자 수가 증가하는 추세를 보여주고 있습니다.",283.34347638833333,1069.1047619047617,1807.407795512582,579.6649285897014,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0122_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0122_1.jpg,MI3_240725_TY2_0122_1,MI3_240725_TY2_0122_1_V02-4_1,V02-4,차트(꺾은선형),최근 7년 동안의 레지오넬라증 환자 발생 추세 꺾은선형 차트에 대해 알려주세요,"최근 7년 동안의 레지오넬라증 환자 발생을 나타내는 꺾은선형 차트입니다. 이 차트는 시간에 따른 변화를 명확하게 보여주는 데 유용합니다. 본문과 함께 볼 때, 이 꺾은선형 차트에서 특정 기간 동안의 환자 수 변화가 두드러진 경향을 확인할 수 있습니다.",274.94295500008565,1718.6454740532054,1968.8353009663026,483.34286693775766,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0122_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0122_2.jpg,MI3_240725_TY2_0122_2,MI3_240725_TY2_0122_2_V01_1,V01,표,행사 순서와 시간에 대한 주요 내용과 발표자에 대해 알려주세요,이 시각요소는 행사 순서 및 발표 내용을 요약한 표입니다. 표에는 각 시간대의 주요 내용과 발표자가 포함되어 있습니다. 이 정보를 바탕으로 행사 진행에 따른 주제와 발표자의 역할을 파악할 수 있습니다.,243.85355642133408,568.4032971824568,1972.0118727520644,2167.696032340335,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0122_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0122_3.jpg,MI3_240725_TY2_0122_3,MI3_240725_TY2_0122_3_V01_1,V01,표,붙임 2의 관리 대상 시설에 대한 시각요소인 표에 대해 알려주세요.,"표는 다양한 관리 대상 시설과 해당 관계부처 및 관련법령을 정리한 것입니다. 각 시설은 특정 부처와 법률에 따라 규제되며, 이는 효율적인 관리와 운영을 위한 기초 자료가 됩니다. 본문 내용을 통해 보건복지부, 국토교통부 등 여러 부처의 역할이 드러나며, 이들 법령이 어떻게 시설 운영에 영향을 미치는지를 알 수 있습니다.",248.62634553698012,502.4505289024282,1972.0118727520653,2558.198460484309,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0122_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0122_4.jpg,MI3_240725_TY2_0122_4,MI3_240725_TY2_0122_4_V01_1,V01,표,붙임 3 레지오넬라증 개요 표에 대해 알려주세요,"레지오넬라증 관련 정보를 요약하여 제공하는 표입니다. 이 표는 감염 경로, 병원체 정보, 진단 기준 및 치료 방법 등을 포함하고 있습니다. 본문과 연계하여 레지오넬라증의 발생 원인과 전파 방식이 나타나는 추세를 보여줍니다.",239.94706282414214,493.77123001015445,1995.4508343352159,2572.958220251799,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_1.jpg,MI3_240725_TY2_0124_1,MI3_240725_TY2_0124_1_V02-1_1,V02-1,차트(세로 막대형),고혈압 및 당뇨병 유병 수준 및 관리지표 차트(세로 막대형)에 대해 알려주세요,"이 차트(세로 막대형)는 고혈압과 당뇨병의 인지율, 치료율, 조절률을 보여줍니다. 이 차트에서 각 지표는 백분율로 나타나며, 이를 통해 두 질환의 관리 상태를 시각적으로 비교할 수 있습니다. 전반적으로 고혈압과 당뇨병 모두 인지와 치료에 있어 개선이 필요하다는 추세가 보입니다.",282.03586934650406,1450.5030042379958,1885.202718095386,722.7624443861395,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_2.jpg,MI3_240725_TY2_0124_2,MI3_240725_TY2_0124_2_V02-4_1,V02-4,차트(꺾은선형),붙임2 주요 만성질환 유병률 꺾은선형에 대해 알려주세요,"이 꺾은선형은 고혈압 유병률의 변화를 시간에 따라 보여줍니다. 이 그래프에서는 2005년부터 2021년까지의 데이터가 포함되어 있으며, 각 연도의 수치를 확인할 수 있습니다. 전체적으로 고혈압 유병률이 다소 감소하는 추세를 보이고 있으며, 특정 연도에는 소폭 증가한 경향도 나타납니다.",328.47019826817626,622.6365361326028,1739.1026370375332,805.7875788558646,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_2.jpg,MI3_240725_TY2_0124_2,MI3_240725_TY2_0124_2_V02-1_1,V02-1,차트(세로 막대형),붙임2 주요 만성질환 유병률 세로 막대형에 대해 알려주세요,"이 세로 막대형은 지역 및 소득 수준에 따른 고혈압 유병률을 시각화합니다. 범례는 지역과 소득 수준으로 구분되어 있으며, 이를 통해 각 집단 간의 차이를 쉽게 파악할 수 있습니다. 결과적으로, 저소득층에서 상대적으로 높은 고혈압 유병률을 확인할 수 있습니다.",333.9660030566912,2185.5443373759754,1741.2765395978136,967.197511026068,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_2.jpg,MI3_240725_TY2_0124_2,MI3_240725_TY2_0124_2_V02-1_2,V02-1,차트(세로 막대형),붙임2 주요 만성질환 유병률 세로 막대형에 대해 알려주세요,"이 세로 막대형은 성별 및 연령대별 고혈압 유병률을 비교합니다. 범례는 남자와 여자, 그리고 다양한 연령대로 나누어져 있어 각 그룹의 유병률을 명확히 알 수 있습니다. 이 차트는 특정 연령대에서 남성이 여성보다 더 높은 유병률을 보이는 경향이 있음을 나타냅니다.",533.1971765134812,1455.027009146642,1377.9726350589615,666.3962582257553,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_3.jpg,MI3_240725_TY2_0124_3,MI3_240725_TY2_0124_3_V02-4_1,V02-4,차트(꺾은선형),T01 T02 T03 꺾은선형에 대해 알려주세요,"꺾은선형은 시간에 따른 변화 추세를 나타내는 그래프입니다. 이 그래프의 범례는 당뇨병 유병률을 연도별로 보여주며, 자료원은 국민건강영양조사입니다. 분석 결과, 당뇨병 유병률이 전반적으로 감소하는 경향을 보이고 있으며, 특정 시점에서의 변화가 두드러집니다.",334.3917985633521,423.0456726144799,1711.6875994979634,837.9087821561943,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_3.jpg,MI3_240725_TY2_0124_3,MI3_240725_TY2_0124_3_V02-1_1,V02-1,차트(세로 막대형), 세로 막대형에 대해 알려주세요,세로 막대형은 다양한 집단 간의 차이를 비교하는 데 효과적인 그래프입니다. 이 타입의 범례는 지역 및 소득 수준에 따라 당뇨병 유병률을 나타냅니다. 결과적으로 소득이 낮을수록 당뇨병 유병률이 상대적으로 높은 경향을 보여줍니다.,329.59194072793093,2059.1017665591116,1720.8111365590871,1014.6156921027832,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_3.jpg,MI3_240725_TY2_0124_3,MI3_240725_TY2_0124_3_V02-1_3,V02-1,차트(세로 막대형), 세로 막대형에 대해 알려주세요,"세로 막대형은 여러 그룹 간의 비교를 시각적으로 표현하는 그래프입니다. 이 타입의 범례는 성별 및 연령대에 따른 당뇨병 유병률을 보여줍니다. 전체적으로 남성보다 여성이 더 낮은 유병률을 보이며, 연령이 높아질수록 유병률이 증가하는 경향이 있습니다.",505.38415260156944,1297.3323601167597,1439.543597561266,706.0014197492151,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_4.jpg,MI3_240725_TY2_0124_4,MI3_240725_TY2_0124_4_V02-4_1,V02-4,차트(꺾은선형),고콜레스테롤혈증 유병률 꺾은선형에 대해 알려주세요,"이 꺾은선형은 고콜레스테롤혈증의 유병률 변화를 시각적으로 나타낸 것입니다. 범례에는 연도별 고콜레스테롤혈증 비율이 포함되어 있습니다. 전체적으로, 시간이 지남에 따라 고콜레스테롤혈증 유병률이 감소하는 경향을 보이고 있습니다.",306.338843726854,438.2468248025228,1859.438267044073,833.1416845371319,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_4.jpg,MI3_240725_TY2_0124_4,MI3_240725_TY2_0124_4_V02-1_1,V02-1,차트(세로 막대형),고콜레스테롤혈증 유병률 차트(세로 막대형)에 대해 알려주세요,이 차트는 지역과 소득 수준에 따른 고콜레스테롤혈증 비율을 시각화한 것입니다. 범례는 지역과 소득 수준에 따라 나뉘어진 결과를 보여줍니다. 특정 지역에서는 소득 수준이 낮을수록 고콜레스테롤혈증 비율이 높아지는 경향이 있습니다.,304.7843996218783,2061.2563664073223,1867.9065291718207,1012.7939409502704,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_4.jpg,MI3_240725_TY2_0124_4,MI3_240725_TY2_0124_4_V02-1_4,V02-1,차트(세로 막대형),고콜레스테롤혈증 유병률 차트(세로 막대형)에 대해 알려주세요,"이 차트는 성별 및 연령대별로 고콜레스테롤혈증의 유병률을 비교하여 보여줍니다. 범례는 남성과 여성, 그리고 각 연령대의 비율을 나타냅니다. 특정 연령대에서 남성의 비율이 더 높게 나타나는 경향이 관찰됩니다.",511.82856027305183,1307.2999795182252,1434.2857398835135,704.1796685967028,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_5.jpg,MI3_240725_TY2_0124_5,MI3_240725_TY2_0124_5_V02-4_1,V02-4,차트(꺾은선형),비만 유병률 차트(꺾은선형)에 대해 알려주세요,"차트(꺾은선형)는 시간에 따른 변화를 시각적으로 나타내는 도구입니다. 이 차트의 범례는 비만 유병률을 연도별로 보여줍니다. 본문에 따르면, 2012년부터 2021년까지의 비만 유병률이 대체로 감소하는 추세를 보이고 있습니다.",309.33755827428496,436.9391530429515,1586.7346726225192,757.5739012815081,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_5.jpg,MI3_240725_TY2_0124_5,MI3_240725_TY2_0124_5_V02-1_1,V02-1,차트(세로 막대형),지역 및 소득에 따른 비만 유병률 차트(세로 막대형)에 대해 알려주세요,"차트(세로 막대형)은 지역과 소득 수준에 따른 비교를 통해 정보를 제공합니다. 이 차트의 범례는 각 지역 및 소득 계층 별 비만 유병률을 설명합니다. 분석 결과, 소득이 높은 계층에서 상대적으로 낮은 비만율을 보이는 경향이 관찰됩니다.",309.97062002954505,1946.7122733801084,1716.6322083886457,944.5746462114041,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0124_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0124_5.jpg,MI3_240725_TY2_0124_5,MI3_240725_TY2_0124_5_V02-1_3,V02-1,차트(세로 막대형),전체 및 성별 비만 유병률 차트(세로 막대형)에 대해 알려주세요,"차트(세로 막대형)는 여러 카테고리 간의 비교를 시각적으로 표현하는 방식입니다. 이 차트는 남성과 여성, 그리고 연령대별 비만 유병률을 보여주는 범례가 포함되어 있습니다. 데이터에 따르면, 남성보다 여성이 비만 유병률이 낮게 나타나는 경향이 있으며, 나이가 많아질수록 비만율이 증가하는 모습을 보이고 있습니다.",536.547248666678,1220.101454927405,1388.4867462245209,678.9319814007373,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0125_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0125_1.jpg,MI3_240725_TY2_0125_1,MI3_240725_TY2_0125_1_V02-4_1,V02-4,차트(꺾은선형),<주별 수족구병 의사환자 분율> 꺾은선형 차트에 대해 알려주세요,"<주별 수족구병 의사환자 분율> 꺾은선형 차트는 시간에 따른 수족구병 의사환자의 변화를 시각적으로 나타냅니다. 꺾은선형 차트의 범례는 각 연령대나 그룹에 따라 나뉘어 있으며, 이는 각 그룹에서의 환자 발생 추세를 쉽게 비교할 수 있도록 합니다. 본문과 이 차트를 기반으로 보면, 특정 주차에서 영유아의 수족구병 환자가 급증한 것을 확인할 수 있습니다.",247.76005001852567,2571.139503900812,938.0492256937345,554.5098167539868,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0125_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0125_1.jpg,MI3_240725_TY2_0125_1,MI3_240725_TY2_0125_1_V02-4_2,V02-4,차트(꺾은선형),<연령별 수족구병 의사환자 분율> 꺾은선형 차트에 대해 알려주세요,"<연령별 수족구병 의사환자 분율> 꺾은선형 차트는 다양한 연령대에서의 환자 발생 비율을 보여줍니다. 이 차트는 각각의 연령대가 어떻게 영향을 받았는지를 명확히 보여주는 범례를 포함하고 있습니다. 본문과 함께 보면, 특히 어린 연령층에서의 환자 발생이 두드러지게 나타나는 경향이 관찰됩니다.",1258.8412581428843,2581.992753891675,917.6504621893212,528.0305276566085,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0127_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0127_1.jpg,MI3_240725_TY2_0127_1,MI3_240725_TY2_0127_1_V02-8_1,V02-8,차트(혼합형),최근 5년간 결핵 역학조사 결과 차트(혼합형)에 대해 알려주세요,"최근 5년간 결핵 역학조사 결과를 시각화한 혼합형 차트입니다. 이 차트는 각 년도별 추가 환자 수 및 잠복결핵감염자의 변동을 나타냅니다. 분석 결과, 추가 환자의 수가 감소하는 추세를 보이며, 이는 결핵 예방과 관리의 효과를 시사합니다.",372.71868854445995,345.8312729272061,1757.6619729406239,942.3803958767325,2480,3508
