split,group,json_path,image_path,page_id,instance_id,class_id,class_name,visual_instruction,visual_answer,x,y,w,h,width,height
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_5.jpg,MI3_240819_TY1_0036_5,MI3_240819_TY1_0036_5_V01_1,V01,표,산업별 취업자수 증감 표에 대해 알려주세요,"이 표는 2019년 연간 취업자 수와 실업률 등의 지표를 나타냅니다. 범례에는 계절조정전과 계절조정후의 취업자 수, 고용률 및 실업자 수 등이 포함되어 있습니다. 본문과 표를 기반으로 보면, 취업자 수는 전년 동기 대비 증가세를 보였으며, 특히 서비스 업에서 눈에 띄는 증가가 있었습니다.",259.3810032017076,404.95197438633943,989.8826040554962,1159.2742796157952,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_5.jpg,MI3_240819_TY1_0036_5,MI3_240819_TY1_0036_5_V01_2,V01,표,산업별 취업자수 증감 표에 대해 알려주세요,"이 표는 2019년 연간 각 산업 분야의 전년 동기 대비 취업자 수 변화를 보여줍니다. 범례에는 농림어업, 제조업, 건설 업 및 서비스 업의 구체적인 변화량이 포함되어 있습니다. 본문과 표를 통해 분석하면, 서비스 업은 지속적으로 성장하는 반면 농림어업과 제조 업은 감소하는 경향을 보였습니다.",1307.4919957310565,1376.307466994721,995.1760939167558,995.1760939167557,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_5.jpg,MI3_240819_TY1_0036_5,MI3_240819_TY1_0036_5_V02-1_1,V02-1,차트(세로 막대형),산업별 취업자수 증감 차트에 대해 알려주세요,"이 차트는 전년 동기 대비 각 산업 분야의 취업자 수 변화를 나타냅니다. 범례에는 전체, 농림어업, 제조업, 건설업 및 서비스 업의 변화량이 포함되어 있습니다. 본문과 차트를 통해 분석해보면, 서비스 업에서 긍정적인 증가세가 나타나는 반면, 제조업과 건설 업은 감소폭이 축소되었음을 알 수 있습니다.",1288.964781216649,404.95197438633943,1063.9914621131272,807.2572038420493,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_6.jpg,MI3_240819_TY1_0036_6,MI3_240819_TY1_0036_6_V01_1,V01,표,월평균 명목임금 표에 대해 알려주세요,"월평균 명목임금 표는 특정 기간 동안의 임금 변동을 나타냅니다. 이 표에서는 전산업 임금과 상용직, 정액급여, 초과급여, 특별급여 및 임시·일용직의 각각의 연도와 월별 데이터가 포함되어 있습니다. 본문과 이 표를 종합적으로 보면, 최근 몇 년간 상용직 임금은 전반적으로 상승세를 보이고 있으며 특히 특별급여 항목에서 큰 폭의 변화가 있음을 알 수 있습니다.",172.03842049092853,952.82817502668,1002.1519466618847,1310.1387406616839,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_6.jpg,MI3_240819_TY1_0036_6,MI3_240819_TY1_0036_6_V02-4_1,V02-4,차트(꺾은선형),경기종합지수 꺾은선형 차트에 대해 알려주세요,"경기종합지수 꺾은선형 차트는 경제 활동의 동향을 시각적으로 표현합니다. 이 차트에서는 각 연도의 경기종합지수가 시간에 따라 어떻게 변화했는지를 보여줍니다. 본문 내용과 함께 살펴보면, 최근 몇 년간 경기종합지수가 일정한 패턴을 유지하며 변동성을 보였음을 확인할 수 있습니다.",1243.9701173959447,1257.2038420490928,992.5293489861259,831.0779082177161,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_7.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_7.jpg,MI3_240819_TY1_0036_7,MI3_240819_TY1_0036_7_V02-4_1,V02-4,차트(꺾은선형),소비자물가 상승률 추이 차트(꺾은선형)에 대해 알려주세요,"소비자물가 상승률 추이 꺾은선형 차트는 시간에 따른 소비자물가의 변화를 시각적으로 나타냅니다. 이 차트는 특정 기간 동안 소비자물가의 증감 추세를 보여줍니다. 최근 몇 년간의 데이터를 분석하면, 물가는 점진적인 상승세를 보이며 일정한 패턴을 형성하고 있음을 알 수 있습니다.",283.20170757737463,1098.3991462113129,960.76840981857,807.2572038420493,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_7.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_7.jpg,MI3_240819_TY1_0036_7,MI3_240819_TY1_0036_7_V01_1,V01,표,소비자물가 상승률 표에 대해 알려주세요,"소비자물가 상승률 표는 다양한 품목의 가격 변화를 보여줍니다. 이 표는 전년동기대비 소비자물가와 여러 품목의 가격 변화율을 포함하고 있습니다. 전체적으로 보면, 2019년 12월 소비자물가는 전년 동기 대비 소폭 상승한 반면, 농축수산물은 하락세를 보이는 등 품목별로 상이한 가격 움직임을 나타내고 있습니다.",1294.2582710779072,864.8800156805627,1013.7033084311635,1263.1029085456908,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_8.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_8.jpg,MI3_240819_TY1_0036_8,MI3_240819_TY1_0036_8_V02-8_1,V02-8,차트(혼합형),매매거래량 혼합형에 대해 알려주세요,"매매거래량 혼합형은 특정 기간 동안의 부동산 거래량 변화를 시각적으로 표현한 차트입니다. 이 차트는 수도권과 비수도권, 전국 단위로 거래량의 증감 현황을 보여줍니다. 최근 데이터에서는 수도권과 비수도권 모두에서 거래량 증가가 관찰되어 부동산 시장의 활기를 반영하고 있습니다.",185.27214514407686,1511.291355389541,987.2358591248667,823.1376734258274,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_8.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_8.jpg,MI3_240819_TY1_0036_8,MI3_240819_TY1_0036_8_V02-4_1,V02-4,차트(꺾은선형),주택가격전망 CSI 꺾은선형에 대해 알려주세요,"주택가격전망 CSI 꺾은선형은 주택 가격의 향후 전망을 보여주는 지표입니다. 이 꺾은선형의 범례는 기준치인 100을 기준으로 하여 수치가 올라갈수록 긍정적인 전망을 나타냅니다. 최근 자료에 따르면, 주택가격전망이 상승하는 추세를 보이고 있어 시장의 기대감이 높아지고 있음을 시사합니다.",1230.7363927427946,423.4791889007468,974.8317794820616,746.3820704375656,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_8.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_8.jpg,MI3_240819_TY1_0036_8,MI3_240819_TY1_0036_8_V02-8_2,V02-8,차트(혼합형),전월세거래량 혼합형에 대해 알려주세요,"전월세거래량 혼합형은 전세와 월세 거래량 변화를 동시에 보여주는 그래프입니다. 이 그래프는 수도권과 비수도권 각각의 거래량 변화 추이를 나타냅니다. 최근 분석 결과, 수도권에서는 전월세 거래량이 증가하고 있으나 일부 지방광역시는 감소세를 보이고 있어 지역별 차이가 뚜렷하게 나타나고 있습니다.",1241.3233724653148,2310.6083244397014,1005.7630736392742,783.4364994663823,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_9.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_9.jpg,MI3_240819_TY1_0036_9,MI3_240819_TY1_0036_9_V02-4_1,V02-4,차트(꺾은선형),전세수요 우위지수에 대한 꺾은선형 차트에 대해 알려주세요,"꺾은선형 차트는 시간의 흐름에 따른 데이터를 시각적으로 표현하는 방식입니다. 이 차트의 범례는 연도별 주택 가격 동향을 보여주며, 각 데이터 포인트 간의 연속적인 변화를 나타냅니다. 본문에서 언급된 내용에 따르면, 최근 주택 가격이 상승세를 보이고 있으며, 특히 수도권과 지방광역시 간의 가격 차이가 두드러지고 있습니다.",248.79402347918892,434.0661686232658,992.5293489861259,770.2027748132336,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0036_9.json,/workspace/data/train/jpg/MI2_240819_TY1_0036_9.jpg,MI3_240819_TY1_0036_9,MI3_240819_TY1_0036_9_V02-4_2,V02-4,차트(꺾은선형),수출에 대한 꺾은선형 차트에 대해 알려주세요,"꺾은선형 차트는 수출량의 변화를 시간 순으로 보여주는 그래프입니다. 이 차트는 총 수출 및 일평균 수출량을 비교하여 시각적으로 나타냅니다. 본문에서는 전체 수출이 일정한 증가 추세를 보이고 있으며, 특히 특정 시점에서 급격한 변화가 있음을 알 수 있습니다.",1326.0192102454644,2122.6894343649947,987.2358591248664,775.4962646744931,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_1.jpg,MI3_240819_TY1_0037_1,MI3_240819_TY1_0037_1_V01_1,V01,표,소비 관련 지표 표에 대해 알려주세요,"소비 관련 지표 표는 다양한 소비 부문에서의 변화 추이를 보여주는 자료입니다. 이 표의 범례는 소매판매액, 내구재, 준내구재, 비내구재 등의 분류로 나뉘어 있습니다. 전체적으로 소매판매액이 일정한 변화를 보이며 특정 항목에서는 증가세가 관찰되지만, 다른 항목에서는 감소세가 나타나고 있음을 보여줍니다.",248.7940234791887,1605.6658079392005,1021.6435432230516,718.1762411536495,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_1.jpg,MI3_240819_TY1_0037_1,MI3_240819_TY1_0037_1_V02-4_1,V02-4,차트(꺾은선형),소비자심리지수 꺾은선형에 대해 알려주세요,"소비자심리지수 꺾은선형은 소비자들의 경제에 대한 신뢰도와 전망을 나타내는 지표입니다. 이 꺾은선형의 범례에는 소비지출전망과 향후 경기전망이 포함되어 있습니다. 데이터에 따르면, 소비자신뢰가 시간이 지남에 따라 다소 변동성이 있으며, 최근 몇 년간 감소세를 보이고 있음을 알 수 있습니다.",1294.2582710779081,1058.6979722518677,1005.7630736392744,828.4311632870867,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_2.jpg,MI3_240819_TY1_0037_2,MI3_240819_TY1_0037_2_V01_1,V01,표,설비투자지수 V에 대해 알려주세요,"설비투자지수는 특정 기간 동안의 설비 투자의 변화를 나타내는 지표입니다. 이 지표는 전기 대비 퍼센트로 표현되며, 경제 동향을 분석하는 데 중요한 역할을 합니다. 최근 데이터에 따르면, 설비투자지수가 다양한 장비군에서 등락을 보이고 있으며, 특히 기계류가 개선 조짐을 보이고 있습니다.",166.74493062966917,418.18569903948776,1005.7630736392744,852.2518676627535,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_2.jpg,MI3_240819_TY1_0037_2,MI3_240819_TY1_0037_2_V01_2,V01,표,건설기성액 V에 대해 알려주세요,"건설기성액은 일정 기간 내에 완료된 건축물 및 공사의 총 금액을 의미합니다. 이 값은 전년 동기 대비 변화율로 제시되며, 경제 활동의 중요한 척도가 됩니다. 최근 자료에 따르면, 건설기성액이 감소세를 보이다가 일부 긍정적인 변화가 나타나고 있으며, 이는 건설 산업의 회복 조짐으로 해석될 수 있습니다.",1236.0296569217546,420.2853027191283,1016.3500533617917,868.6794784975186,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_2.jpg,MI3_240819_TY1_0037_2,MI3_240819_TY1_0037_2_V02-8_1,V02-8,차트(혼합형),건설기성액 차트 V에 대해 알려주세요,이 차트는 건설기성액의 증감률을 시간대별로 보여줍니다. X축에는 시점이 표시되고 Y축에는 증감률이 나타납니다. 최근 데이터를 보면 건설기성액이 전월 대비 증가하였으며 이는 건설 업황의 회복세를 반영하고 있습니다.,1217.502668089648,1757.4386339381006,1029.5837780149411,788.7299893276413,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_2.jpg,MI3_240819_TY1_0037_2,MI3_240819_TY1_0037_2_V02-8_2,V02-8,차트(혼합형),기계류와 정밀기기 수입액 및 기계류 투자지수 V에 대해 알려주세요,"이 그래프는 기계류와 정밀기기의 수입액과 기계류 투자지수를 함께 나타냅니다. 좌측 축은 수입액(억 달러)이며 우측 축은 투자 지수(2015=100)로 설정되어 있습니다. 최근 추세를 보면 두 지표 모두 상승하고 있으며, 이는 국내 시장에서 기계류와 정밀기기에 대한 수요가 증가하고 있음을 보여줍니다.",158.80469583778014,1728.324439701174,1008.4098185699039,778.1430096051228,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_3.jpg,MI3_240819_TY1_0037_3,MI3_240819_TY1_0037_3_V01_1,V01,표,산업 활동 <표5> 제조업 생산 및 평균가동률에 대해 알려주세요,"<표5> 제조업 생산 및 평균가동률은 제조업의 생산량과 평균 가동률을 나타내는 데이터입니다. 이 표에는 다양한 산업군의 전기대비 및 전년동기대비 생산 변화를 포함하여, 각 분야별 성과를 시각적으로 표현한 것이 특징입니다. 최근 데이터를 보면 일부 산업군에서 증가세를 보이고 있으며, 전체적인 경향은 다소 혼조세를 띄고 있습니다.",1288.9647812166477,405.4004811506146,1018.9967982924223,1142.9453032677416,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_3.jpg,MI3_240819_TY1_0037_3,MI3_240819_TY1_0037_3_V01_2,V01,표,전산업 생산 <표 4> 전산업 생산에 대해 알려주세요,<표 4> 전산업 생산은 다양한 산업 분야의 월별 생산량 변화를 정리한 것입니다. 해당 표는 전년 동기 대비와 월별 변화율을 통해 각 산업군의 성과를 비교할 수 있도록 구성되어 있습니다. 최근 수치는 서비스업을 제외한 대부분의 분야에서 상승세를 보이는 경향이 나타나고 있습니다.,263.26160425193194,963.4151547491972,987.1011220884479,711.9743863393788,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_4.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_4.jpg,MI3_240819_TY1_0037_4,MI3_240819_TY1_0037_4_V01_1,V01,표,서비스업 생산에 대한 표와 관련된 내용에 대해 알려주세요,"이 표는 서비스업 생산의 전기 대비 및 전년 동기 대비 변화를 나타냅니다. 범례에는 다양한 업종별 서비스업 생산 변화율이 포함되어 있으며, 이들 업종은 도매 및 소매업, 운수 및 창고업 등으로 구분됩니다. 최근 데이터에 따르면, 전반적으로 서비스업 생산은 일부 업종에서 감소세를 보이고 있으며, 특히 부동산업과 도매 및 소매업에서 눈에 띄는 하락폭이 확인됩니다.",172.03842049092853,876.0724918749705,992.529348986126,1529.818569903949,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_4.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_4.jpg,MI3_240819_TY1_0037_4,MI3_240819_TY1_0037_4_V02-8_1,V02-8,차트(혼합형),취업자수 변화와 관련된 차트에 대해 알려주세요,"이 차트는 취업자수의 연도별 변화를 시각적으로 나타내고 있습니다. 범례에는 전년 동월 대비 취업자수 증감이 표시되어 있으며, 좌측 축은 취업자수를, 우측 축은 증감을 나타냅니다. 전체적으로 취업자수가 증가하고 있는 추세가 지속되고 있지만, 특정 시점에서는 감소세를 기록하기도 했습니다.",1225.4429028815312,1236.0298826040523,988.0655041352101,784.7146512409985,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_5.jpg,MI3_240819_TY1_0037_5,MI3_240819_TY1_0037_5_V02-1_1,V02-1,차트(세로 막대형),고용 관련 지표에 대해 알려주세요,이 차트는 전체 산업별 고용 변화를 전년 동기 대비로 보여줍니다. 차트에는 각 산업 부문별로 직업군의 변화량이 표시되어 있어 경제 동향을 이해하는 데 도움을 줍니다. 분석 결과 농림어업과 서비스업에서 긍정적인 성장이 있었으나 제조업과 건설업은 부정적인 영향을 받은 것으로 보입니다.,1331.3127001067235,423.4791889007471,944.8879402347918,764.9092849519745,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_5.jpg,MI3_240819_TY1_0037_5,MI3_240819_TY1_0037_5_V01_1,V01,표,취업자수 변동(전년동기대비)에 대해 알려주세요,"이 시각요소는 각 산업 분야에서의 취업자 수 변화를 전년 동기 대비로 정리한 표입니다. 표에서는 농림어업, 제조업, 건설업 및 서비스 업종별로 변화량이 명시되어 있어 각 분야의 성장세를 확인할 수 있습니다. 최근 데이터에 따르면 서비스 업종에서는 증가세가 계속되고 있는 반면 일부 업종에서는 감소세를 보였습니다.",1296.905016008538,1376.307363927428,992.5293489861259,952.8281750266812,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_5.jpg,MI3_240819_TY1_0037_5,MI3_240819_TY1_0037_5_V01_2,V01,표,산업별 취업자수 증감에 대해 알려주세요,"이 시각요소는 산업별 취업자 수의 변화를 나타내는 표입니다. 표에는 연간 및 월별 고용 관련 지표와 함께 계절 조정 전후의 취업자 수, 실업자 수, 실업률 등이 포함되어 있습니다. 데이터에 따르면, 2019년과 2020년 사이의 취업자 수 변화가 있으며, 실업률은 다소 증가한 경향을 보이고 있습니다.",254.08751334044823,410.24546424759876,1000.469583778015,1172.5080042689438,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_6.jpg,MI3_240819_TY1_0037_6,MI3_240819_TY1_0037_6_V02-4_1,V02-4,차트(꺾은선형),경기종합지수 꺾은선형에 대해 알려주세요,"경기종합지수를 나타내는 꺾은선형은 시간에 따른 경기 변화를 시각적으로 표현합니다. 이 타입의 범례는 주어진 시간대에 따른 지수의 변화량을 보여줍니다. 최근 자료를 기반으로 경기가 전반적으로 완만하게 상승하는 추세를 보이고 있으며, 이는 경제 회복의 조짐으로 해석될 수 있습니다.",1234.347519720183,1251.9103521878314,1007.4454365231427,831.3916779455757,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_7.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_7.jpg,MI3_240819_TY1_0037_7,MI3_240819_TY1_0037_7_V01_1,V01,표,소비자물가 표에 대해 알려주세요,"소비자물가 표는 특정 기간 동안의 소비자물가 변화율을 정리한 데이터입니다. 이 표에는 연도별, 월별로 나뉘어 있는 소비자물가와 다양한 품목의 가격 변화율이 포함되어 있습니다. 최근 소비자물가는 전년 동기 대비 상승세를 보이며, 특히 농축수산물과 공업제품에서 두드러진 상승률을 기록하고 있습니다.",1318.0789754535754,966.0618996798294,984.5891141942369,1246.616862326574,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_7.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_7.jpg,MI3_240819_TY1_0037_7,MI3_240819_TY1_0037_7_V02-4_1,V02-4,차트(꺾은선형),소비자물가 차트(꺾은선형)에 대해 알려주세요,"소비자물가 꺾은선형 차트는 시간에 따른 소비자물가의 변화를 시각적으로 나타낸 것입니다. 이 차트는 물가 안정 목표와 실제 물가 변화율 간의 관계를 보여줍니다. 최근 몇 년간 소비자물가는 목표치에 근접하거나 초과하는 경향을 보이고 있으며, 이는 경제 전반에 영향을 미치는 중요한 지표입니다.",243.50053361792956,1093.1056563500533,1029.5837780149416,825.784418356457,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_8.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_8.jpg,MI3_240819_TY1_0037_8,MI3_240819_TY1_0037_8_V02-8_1,V02-8,차트(혼합형),매매거래량 차트(혼합형)에 대해 알려주세요,"매매거래량 차트(혼합형)는 아파트의 매매 거래량 변화를 시각적으로 나타내는 도표입니다. 이 차트에서는 수도권과 비수도권 간의 거래량 비교를 통해 지역별 거래 동향을 설명합니다. 최근 데이터에 따르면, 수도권의 거래량이 지속적으로 증가하고 있으며, 이는 부동산 시장의 활발함을 반영하고 있습니다.",195.85912486659552,1524.5250800426895,939.5944503735328,794.0234791889011,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_8.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_8.jpg,MI3_240819_TY1_0037_8,MI3_240819_TY1_0037_8_V02-8_2,V02-8,차트(혼합형),전월세거래량 차트(혼합형)에 대해 알려주세요,전월세거래량 차트(혼합형)는 아파트 전월세 거래량의 변화를 보여주는 자료입니다. 이 차트에서는 전월대비 거래량 변화를 시각화하여 각 지역에서의 흐름을 파악할 수 있도록 돕습니다. 최근 경향으로는 전국적으로 전월세 거래가 증가하는 모습을 보여주고 있어 임대 시장이 활성화되고 있음을 알 수 있습니다.,1220.1494130202777,2210.032017075774,976.6488794023478,801.9637139807895,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_8.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_8.jpg,MI3_240819_TY1_0037_8,MI3_240819_TY1_0037_8_V02-4_1,V02-4,차트(꺾은선형),주택가격전망 CSI 차트(꺾은선형)에 대해 알려주세요,"주택가격전망 CSI 차트(꺾은선형)는 주택 가격에 대한 전망을 시각적으로 나타내는 자료입니다. 이 차트는 특정 기준치를 바탕으로 시간에 따른 변화 추이를 보여줍니다. 최근의 데이터에 따르면, 주택 가격 전망 지수가 감소하는 추세를 보이고 있어 향후 주택 시장의 불확실성을 시사합니다.",1220.1494130202777,428.77267876200636,1003.1163287086445,778.143009605123,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_9.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_9.jpg,MI3_240819_TY1_0037_9,MI3_240819_TY1_0037_9_V02-4_1,V02-4,차트(꺾은선형),전세수요 우위지수 차트(꺾은선형)에 대해 알려주세요,"전세수요 우위지수는 주택 전세 시장의 수요와 공급 상황을 나타내는 꺾은선형 차트입니다. 이 차트에서는 전국과 수도권, 지방광역시의 전세 수요 지수를 비교하여 시각적으로 표현하고 있습니다. 데이터에 따르면, 수도권과 지방광역시 간의 전세 수요 차이가 시간이 지남에 따라 어떻게 변화해왔는지를 보여줍니다.",267.3212379935966,418.18569903948776,1003.1163287086446,759.615795090715,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0037_9.json,/workspace/data/train/jpg/MI2_240819_TY1_0037_9.jpg,MI3_240819_TY1_0037_9,MI3_240819_TY1_0037_9_V02-4_2,V02-4,차트(꺾은선형),부동산가격 상승률 차트(꺾은선형)에 대해 알려주세요,"부동산가격 상승률은 특정 기간 동안 부동산 가격의 변화를 나타내는 꺾은선형 차트입니다. 이 차트에서는 아파트 및 토지 가격의 연간 변화율을 상세히 설명하고 있습니다. 분석 결과, 최근 몇 년간 아파트 가격이 비수도권보다 수도권에서 더 큰 변화를 겪었음을 알 수 있습니다.",1307.4919957310565,2117.3959445037353,981.9423692636074,783.4364994663823,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0038_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0038_1.jpg,MI3_240819_TY1_0038_1,MI3_240819_TY1_0038_1_V01_1,V01,표,최근의 경제동향에 대한 소매 관련 지표 표에 대해 알려주세요,"소매 관련 지표 표는 각 연도 및 월별로 소매판매액과 관련된 다양한 데이터를 제공합니다. 이 표에는 연간 및 전년동기대비 변화율이 포함되어 있습니다. 본문과 표를 종합적으로 분석하면, 최근 소매 판매가 감소세를 보이며 내구재와 준내구재 모두에서 부진한 상황임을 확인할 수 있습니다.",271.0262390670554,1605.7026239067056,986.9446064139943,710.8046647230317,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0038_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0038_1.jpg,MI3_240819_TY1_0038_1,MI3_240819_TY1_0038_1_V02-4_1,V02-4,차트(꺾은선형),최근의 경제동향에 대한 소비자심리지수 꺾은선형에 대해 알려주세요,"소비자심리지수 꺾은선형은 소비자들의 경제에 대한 신뢰도를 나타내는 지표로, 시간이 지남에 따라 변화하는 경향을 보여줍니다. 이 꺾은선형의 범례는 소비자심리지수와 경기전망 CSI를 포함하고 있습니다. 본문에서 언급된 데이터와 꺾은선형을 기반으로 볼 때, 최근 소비자 심리가 전반적으로 하락세를 보이고 있음을 알 수 있습니다.",1303.99416909621,1068.7638483965015,997.1720116618075,823.3061224489795,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0038_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0038_2.jpg,MI3_240819_TY1_0038_2,MI3_240819_TY1_0038_2_V02-8_1,V02-8,차트(혼합형),<그림 2> 기계류 투자지수 및 기계류와 정밀기기 수입액 혼합형에 대해 알려주세요,"<그림 2>는 기계류 투자지수와 기계류 및 정밀기기 수입액의 변화를 보여주는 혼합형 차트입니다. 이 차트는 두 가지 데이터를 시각적으로 비교할 수 있도록 구성되어 있습니다. 데이터에 따르면, 기계류 투자지수는 일정한 변화 추세를 보이고 있으며, 수입액과의 관계에서 상관관계를 확인할 수 있습니다.",204.54810495626825,1733.5451895043732,976.7172011661809,782.396501457726,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0038_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0038_2.jpg,MI3_240819_TY1_0038_2,MI3_240819_TY1_0038_2_V02-8_2,V02-8,차트(혼합형),<그림 3> 건설기성액 혼합형에 대해 알려주세요,"<그림 3>은 건설기성액의 변화를 나타내는 혼합형 차트입니다. 이 차트는 시간에 따른 건설기성액의 증감률을 시각적으로 표현하여 분석할 수 있게 합니다. 최근 데이터에 따르면, 건설기성액은 감소세를 보이며 전년 동월 대비 변화를 보여주고 있습니다.",1252.8571428571431,1866.5014577259471,1012.5131195335276,782.3965014577261,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0038_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0038_3.jpg,MI3_240819_TY1_0038_3,MI3_240819_TY1_0038_3_V01_1,V01,표,산업 활동 <표 4> 전산업 생산에 대해 알려주세요,"<표 4> 전산업 생산은 전체 산업의 생산량 변화를 보여주는 표입니다. 이 표는 각 산업 부문별로 연도별 생산 변화율을 포함하고 있으며, 비교 분석이 가능합니다. 최근 데이터에서 광공업과 서비스업의 생산량이 상승세를 보인 반면, 건설업은 다소 하락세를 기록했습니다.",240.34402332361518,971.6034985422741,1007.3994169096211,741.486880466472,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0038_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0038_3.jpg,MI3_240819_TY1_0038_3,MI3_240819_TY1_0038_3_V01_2,V01,표,산업 활동 <표5> 제조업 생산 및 평균가동률에 대해 알려주세요,"<표5> 제조업 생산 및 평균가동률은 제조업의 생산량과 평균 가동률을 나타내는 표입니다. 이 표는 주로 다양한 산업 부문의 성과를 시각적으로 비교하기 위한 범례와 함께 제공됩니다. 최근 데이터에 따르면, 일부 업종에서는 감소세가 보였으나 평균 가동률은 상대적으로 안정적인 모습을 보였습니다.",1278.4256559766766,409.0962099125368,1017.6268221574338,1155.6967930029157,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0038_4.json,/workspace/data/train/jpg/MI2_240819_TY1_0038_4.jpg,MI3_240819_TY1_0038_4,MI3_240819_TY1_0038_4_V01_1,V01,표,서비스업 생산에 대한 표에 대해 알려주세요.,이 표는 서비스업 생산의 전기 대비와 전년 동기 대비 변화를 보여줍니다. 범례에는 각 업종별 서비스업 생산 변화율이 포함되어 있습니다. 본문에서는 도매 및 소매업과 정보통신업 등 다양한 업종의 증가 및 감소 추세를 나타내고 있습니다.,189.20699708454814,874.4431486880466,976.7172011661809,1534.1107871720112,2480,3508
